dsb_id,x,y,z,complexity,i_energy,j_energy,k_energy,E_local,E_total_3x3x3,E_mean_3x3x3,E_max_3x3x3,E_std_3x3x3,n_active_3x3x3,grad_x,grad_y,grad_z,grad_mag,core_frac,is_local_max,run_id,particle,dataset_type,E_mean,E_std,E_zscore,f_direct,delta_f_used,p2_local,p3_local,P_DSB_21p000,P_DSB_2p100,P_DSB_0p210,P_DSB_0p021,P_DSB_0p001
35,3.54541,1.18783,-0.813443,DSB,41,33,27,0.01581179350614548,0.4062119759619236,0.015044887998589763,0.02319639548659325,0.0028446661881899806,27,-0.0011868197470903345,0.0008672885596752149,-0.00233290251344442,0.0027573836684550027,0.03892498114725372,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.419362029179523,0.041597122444170895,0.00357,0.3194010631629438,0.6390018143928854,1.0,0.8816328710890365,0.5105965886087511,0.32866022972436293,0.3024557820112847
36,1.89672,-0.352395,-0.24118,DSB,36,28,29,0.01741329953074455,0.3302957806736231,0.012233177061986041,0.01741329953074455,0.00227343771815205,27,0.0014014216139912605,-0.0002128449268639105,-0.00013896403834223574,0.0014242880702322672,0.052720320844481285,True,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.9498649310585788,0.04349101780387912,0.00357,0.3187698962439203,0.6377390859522006,1.0,0.8818705174583829,0.5115791666684963,0.33000808246415486,0.30385624557231594
37,-0.157993,-1.830865,-0.9676,DSB,29,24,26,0.01318384334445,0.3594464473426342,0.013312831383060527,0.01798008754849434,0.0021918681664084205,27,-0.00030557531863451004,-0.0023934016935527307,-0.001007534563541414,0.0026147416390133555,0.03667818514240627,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.45115307682640254,0.03848938351572974,0.00357,0.3204367603014044,0.6410738561828659,1.0,0.8812428787639455,0.5089841175108035,0.326448320384796,0.3001575350745709
38,-1.30665,-3.03391,-2.41767,DSB,25,20,22,0.01304718386381865,0.3937888955697417,0.014584773909990434,0.02286231145262718,0.003392472874061346,27,-0.0026210672222077847,0.002963510807603601,0.0006146361120045194,0.004003769129245018,0.03313243214974,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.49642187377792535,0.0383277739106128,0.00357,0.3204906189457183,0.641181607143669,1.0,0.8812225971529609,0.5089002607027888,0.326333289698621,0.30003801438834715
39,0.39971,1.72623,2.94268,DSB,31,35,39,0.009552907198667526,0.38469482306391,0.014247956409774444,0.01977329142391682,0.003005882983758489,27,0.0004943311214446995,0.0020182621665298947,-0.0025034085847437356,0.003253428956138946,0.024832429827254664,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.6539098147271423,0.0341955419614241,0.00357,0.32186774260500095,0.6439367154335749,1.0,0.8807039748842573,0.5067559533274038,0.323391833249229,0.29698174388332904
40,1.33308,-1.28751,3.31671,DSB,34,25,40,0.01098112110048532,0.3556763995438814,0.01317319998310672,0.02099621668457985,0.0028501650935069877,27,-0.003929479047656059,0.0027591101825237274,0.0005795937031507501,0.004836261308697669,0.030873909864519013,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.1808103647216208,0.03588450699794381,0.00357,0.321304871560952,0.6428106214411043,1.0,0.8809159597596604,0.5076324307932347,0.324594142360418,0.2982309828020969
41,-0.662327,4.13759,0.843166,DSB,27,43,32,0.01799699664115906,0.3814613511785865,0.0141281981917995,0.02203192934393883,0.0029887764919520605,27,0.00201953062787652,-0.0003290772438049351,-0.0020329542458057395,0.0028843888009179985,0.047179082718359945,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,1.1432160681364671,0.044181281363247185,0.00357,0.31853985633076076,0.6372788623059922,1.0,0.8819571281249987,0.5119372690918185,0.3304993099321547,0.3043666471531427
42,-1.01509,-1.97751,1.36594,DSB,26,23,34,0.01297483406960964,0.37618699111044407,0.013932851522609039,0.02319861017167568,0.00335682640525255,27,0.0020457766950130506,-0.0005165878683328646,-0.0007416112348437301,0.0022365268912341867,0.03449038477188036,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.520387925224932,0.03824221510694699,0.00357,0.32051913260473763,0.6412386522883153,1.0,0.881211859687545,0.5088558653351517,0.3262723902949449,0.29997473789439566
43,0.744379,-1.97429,2.43361,DSB+,32,23,37,0.01688996516168118,0.37102271849289536,0.013741582166403532,0.0201481468975544,0.0032638873801548044,27,0.004378352547064422,0.0015744031406939004,0.0002878932282328597,0.0046617162919545705,0.04552272494321417,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.7765091039953202,0.04287213750126329,0.00357,0.31897614669584945,0.6381517158028873,1.0,0.8817928618898733,0.511258090196575,0.32956764539346134,0.30339861689358594
44,0.961739,-2.14578,-1.20286,DSB+,33,23,26,0.01940331794321537,0.40257459972053766,0.014910170360019914,0.02276003733277321,0.0029529393997423737,27,0.0002422109246254002,-0.001957957167178395,-0.004172058776021005,0.004615012116028193,0.0481980680267377,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,1.6090635393640431,0.04584435683552963,0.00357,0.31798561334338377,0.6361700298210866,1.0,0.8821657939376455,0.5128000234856231,0.3316827944013262,0.3055963266464506
