dsb_id,event_id,x_um,y_um,z_um,complexity,n_backbone_breaks,n_base_damage,has_base_damage_in_cluster,cause,direct_fraction,indirect_fraction,chromosome,chromosome_position
583,175203,0.203225,3.85281,-1.029837,DSB,2,1,1,DIRECT,1.0,0.0,46,0.179601122694
584,175204,-3.605079,0.503843,-2.531172,DSB,2,1,1,DIRECT,1.0,0.0,19,0.454555142412
585,175633,-3.17949,0.759805,-0.118055,DSB,2,0,0,DIRECT,1.0,0.0,19,0.130818581639
586,175817,2.34333,2.3574,-2.37008,DSB+,3,0,0,DIRECT,1.0,0.0,40,0.675126371209
587,175957,-3.54952,1.13145,0.838773,DSB,2,1,1,DIRECT,1.0,0.0,20,0.332914428603
588,176375,1.45419,1.16307,1.62439,DSB+,3,0,0,DIRECT,1.0,0.0,25,0.77796459646
589,176763,-2.44184,2.3295,-2.4528,DSB,2,2,1,DIRECT,1.0,0.0,33,0.31342300103
590,177327,2.091943,1.435602,-2.36816,DSB+,4,1,1,DIRECT,1.0,0.0,34,0.18041797944
591,177645,1.67685,3.66213,0.251082,DSB,2,0,0,DIRECT,1.0,0.0,46,0.312233891141
592,177697,3.78385,-1.01715,-1.80571,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.039491280489
593,177740,-0.245685,-1.0203,4.27787,DSB+,4,1,1,DIRECT,1.0,0.0,7,0.00383817542
594,178338,0.289976,-4.03163,1.52732,DSB+,3,2,1,DIRECT,1.0,0.0,1,0.159578907315
595,178478,-2.06212,-1.98116,-1.48256,DSB,2,1,1,DIRECT,1.0,0.0,8,0.093888304232
596,178552,0.703333,-3.64545,1.06408,DSB,2,0,0,DIRECT,1.0,0.0,1,0.750961288363
597,178605,0.798005,-0.730481,-3.01948,DSB,2,2,1,DIRECT,1.0,0.0,15,0.823922189094
598,178605,0.79543,-0.732022,-3.020625,DSB,2,1,1,DIRECT,1.0,0.0,15,0.823923032928
599,178921,-1.13649,-0.443042,2.25482,DSB,2,0,0,DIRECT,1.0,0.0,7,0.634925550814
600,179402,0.036019,3.97505,-0.605351,DSB,2,1,1,DIRECT,1.0,0.0,46,0.266411349293
601,179429,1.63408,4.08345,-0.680101,DSB,2,0,0,DIRECT,1.0,0.0,46,0.947223349298
602,179601,-1.15857,-1.48961,0.0909663,DSB+,4,2,1,DIRECT,1.0,0.0,4,0.922259609844
603,179737,2.09185,-0.356958,2.59976,DSB,2,1,1,DIRECT,1.0,0.0,14,0.260169737414
604,179749,0.022333,-1.441725,2.276373,DSB,2,0,0,DIRECT,1.0,0.0,4,0.729715204487
605,179906,0.76366,-1.30286,1.83382,DSB,2,0,0,DIRECT,1.0,0.0,7,0.499383435555
606,180019,3.66716,1.90634,-1.95421,DSB+,4,1,1,DIRECT,1.0,0.0,35,0.55797608098
607,180031,1.444725,1.88518,1.551859,DSB,2,0,0,DIRECT,1.0,0.0,29,0.303159530239
608,180383,-0.290516,-2.24331,-1.28322,DSB,2,0,0,DIRECT,1.0,0.0,5,0.847771434257
609,181250,-2.41028,0.848093,3.59114,DSB,2,2,1,DIRECT,1.0,0.0,13,0.718334742836
610,181998,1.12318,1.77341,-0.000705738,DSB+,3,0,0,DIRECT,1.0,0.0,30,0.737430700862
611,182118,-0.425728,-1.864912,-1.239735,DSB+,3,0,0,DIRECT,1.0,0.0,8,0.212422935197
612,182516,2.284862,0.606033,-3.896066,DSB,2,0,0,DIRECT,1.0,0.0,32,0.664499343459
613,182946,0.308962,1.67267,-0.289633,DSB,2,0,0,DIRECT,1.0,0.0,27,0.633291683242
614,182969,0.818953,2.62227,2.8836,DSB,2,0,0,DIRECT,1.0,0.0,29,0.623276288668
615,183392,1.77971,0.51565,3.23753,DSB,2,0,0,DIRECT,1.0,0.0,14,0.651019784746
616,183564,0.0640043,-2.51466,-3.03001,DSB++,6,1,1,DIRECT,1.0,0.0,8,0.384156293689
617,183623,-2.94056,1.37138,-2.94458,DSB+,4,1,1,DIRECT,1.0,0.0,22,0.324608631498
618,183983,-2.72483,-1.46116,1.76174,DSB,2,0,0,DIRECT,1.0,0.0,4,0.360506449546
619,184149,3.09792,0.650593,-0.726187,DSB,2,0,0,DIRECT,1.0,0.0,23,0.926813895675
620,184209,-2.97149,2.80877,-0.968637,DSB+,3,0,0,DIRECT,1.0,0.0,28,0.959586547103
621,184301,-0.338242,4.22643,-0.702678,DSB,2,0,0,DIRECT,1.0,0.0,46,0.627408798521
622,184530,1.277947,3.694831,1.461064,DSB+,4,1,1,DIRECT,1.0,0.0,45,0.485134387539
623,184667,0.664163,-1.97857,4.09683,DSB,2,0,0,DIRECT,1.0,0.0,6,0.115995916491
624,184702,4.09792,0.0481732,1.83799,DSB,2,1,1,DIRECT,1.0,0.0,24,0.01231572172
625,184717,-2.05279,-2.61442,-1.3226,DSB,2,0,0,DIRECT,1.0,0.0,3,0.586919567048
626,184774,3.23043,0.401481,0.00464578,DSB,2,0,0,DIRECT,1.0,0.0,21,0.55964447966
627,185535,-0.328468,4.06697,-1.48738,DSB,2,1,1,DIRECT,1.0,0.0,46,0.702868765429
628,186230,0.0468297,3.02236,1.5098,DSB,2,0,0,DIRECT,1.0,0.0,38,0.56599290031
629,186230,-0.9809,3.650158,-1.293548,DSB,2,0,0,DIRECT,1.0,0.0,44,0.483182896921
630,186748,0.91847,-1.46792,1.10449,DSB+,3,0,0,DIRECT,1.0,0.0,10,0.045902951698
631,186773,-2.38936,2.66404,1.52983,DSB,2,0,0,DIRECT,1.0,0.0,28,0.339210849098
632,188405,-1.34169,0.0464979,-2.57694,DSB,2,0,0,DIRECT,1.0,0.0,19,0.362592161933
633,188890,2.67934,-1.57573,-1.02822,DSB,2,0,0,DIRECT,1.0,0.0,9,0.489713232463
634,189020,2.63825,-3.1145,-1.3361,DSB,2,0,0,DIRECT,1.0,0.0,5,0.552737362539
635,189323,-0.970546,-4.0014,-1.81097,DSB,2,0,0,DIRECT,1.0,0.0,1,0.960648828905
636,189856,-0.591357,4.06092,2.18365,DSB,2,1,1,DIRECT,1.0,0.0,43,0.325778648093
637,190379,0.11362,-2.37538,3.09386,DSB+,3,1,1,DIRECT,1.0,0.0,2,0.75023022017
638,190583,3.02482,1.06839,0.0478618,DSB,2,1,1,DIRECT,1.0,0.0,24,0.790435073064
639,190736,1.97978,2.25621,2.70603,DSB,2,1,1,DIRECT,1.0,0.0,29,0.692298502578
640,191060,-0.454317,-0.651487,-1.412258,DSB,2,0,0,DIRECT,1.0,0.0,16,0.228336628306
641,191106,2.12574,0.153952,2.56305,DSB+,3,0,0,DIRECT,1.0,0.0,14,0.705071410722
642,191166,2.87595,-0.481584,-2.81136,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.672069889998
643,191380,0.0881446,2.10499,0.491716,DSB,2,0,0,DIRECT,1.0,0.0,30,0.90214938377
644,191432,-0.674761,-2.31054,0.020851,DSB,2,0,0,DIRECT,1.0,0.0,3,0.798461292649
645,191516,-2.04147,0.853409,-0.818681,DSB,2,0,0,DIRECT,1.0,0.0,19,0.594662945479
646,192193,2.49498,-2.30561,0.979903,DSB,2,0,0,DIRECT,1.0,0.0,5,0.987206800425
647,192193,2.486717,-2.310596,0.974597,DSB,2,0,0,DIRECT,1.0,0.0,5,0.987208064881
648,192711,2.41454,2.53879,-2.19657,DSB,2,0,0,DIRECT,1.0,0.0,40,0.679237828069
649,193042,2.08555,0.76979,3.400696,DSB,2,0,0,DIRECT,1.0,0.0,24,0.073349798034
650,193403,-1.80431,0.590804,-2.15324,DSB,2,0,0,DIRECT,1.0,0.0,19,0.819686736202
651,193463,0.551243,2.48272,2.47506,DSB,2,0,0,DIRECT,1.0,0.0,29,0.647543367973
652,194517,3.67013,-1.52072,-1.57312,DSB,2,1,1,DIRECT,1.0,0.0,9,0.989414937562
653,194612,-1.198252,1.784745,-3.459556,DSB+,3,0,0,DIRECT,1.0,0.0,33,0.7061594935
654,194690,3.80611,1.59446,1.35666,DSB+,3,0,0,DIRECT,1.0,0.0,30,0.830296230922
655,195042,1.96519,-1.9614,-0.417251,DSB,2,2,1,DIRECT,1.0,0.0,6,0.895177920821
656,195246,-4.083813,0.762521,-0.809893,DSB,2,2,1,DIRECT,1.0,0.0,19,0.170381663933
657,195301,-0.604077,-2.28246,-0.903471,DSB+,3,0,0,DIRECT,1.0,0.0,5,0.90111545666
658,195739,-1.87181,-0.41604,-0.0550897,DSB+,3,1,1,DIRECT,1.0,0.0,12,0.442953783936
659,195904,2.20285,-3.63566,1.10077,DSB,2,2,1,DIRECT,1.0,0.0,2,0.421060899474
660,195992,1.55595,-3.59344,1.52079,DSB,2,0,0,DIRECT,1.0,0.0,1,0.73764558395
661,196115,-0.787116,4.09973,-1.70566,DSB,2,0,0,DIRECT,1.0,0.0,46,0.711729153
662,196321,0.0609866,1.15999,-4.44227,DSB,2,0,0,DIRECT,1.0,0.0,32,0.634337587631
663,196385,0.700535,4.13816,-0.488444,DSB,2,1,1,DIRECT,1.0,0.0,46,0.619671793491
664,196422,-0.170321,-1.47722,2.92143,DSB,2,0,0,DIRECT,1.0,0.0,4,0.780437231269
665,196769,-2.36964,-2.512,-2.6784,DSB+,3,0,0,DIRECT,1.0,0.0,3,0.953273036827
666,196859,2.80073,1.27181,-0.851338,DSB,2,0,0,DIRECT,1.0,0.0,30,0.442214289611
667,196962,0.0405631,-3.60213,-1.39587,DSB,2,0,0,DIRECT,1.0,0.0,3,0.071183041381
668,197045,-0.411814,1.27681,-3.19044,DSB,2,0,0,DIRECT,1.0,0.0,22,0.873038391802
669,197161,-2.099138,-1.260066,-0.409086,DSB,2,0,0,DIRECT,1.0,0.0,11,0.444668078805
670,197873,-2.06123,0.273733,0.23254,DSB,2,0,0,DIRECT,1.0,0.0,13,0.936406056309
671,197889,-2.28103,0.120085,0.388638,DSB+,3,1,1,DIRECT,1.0,0.0,12,0.892055473925
672,198203,3.64725,-0.198455,1.46331,DSB,2,0,0,DIRECT,1.0,0.0,14,0.827444367712
673,198642,-0.0245147,0.00643201,2.20895,DSB,2,1,1,DIRECT,1.0,0.0,13,0.474102257298
674,201020,-1.92298,-2.18724,3.25189,DSB+,3,1,1,DIRECT,1.0,0.0,2,0.160813821675
675,201439,-2.92457,-0.0427202,2.12452,DSB,2,0,0,DIRECT,1.0,0.0,11,0.938892506969
676,201483,-0.696313,1.0259,-2.6456,DSB,2,0,0,DIRECT,1.0,0.0,22,0.395937669164
677,201733,-2.42652,3.37709,-1.86256,DSB+,3,0,0,DIRECT,1.0,0.0,41,0.543660299658
678,201868,1.09979,-1.71019,0.263398,DSB,2,0,0,DIRECT,1.0,0.0,6,0.975945303916
679,202249,3.22728,0.182454,0.836878,DSB,2,0,0,DIRECT,1.0,0.0,21,0.45384862428
680,202374,2.62032,0.377625,-0.848261,DSB+,3,0,0,DIRECT,1.0,0.0,21,0.660324059522
681,202553,1.53811,0.100457,-2.71737,DSB,2,1,1,DIRECT,1.0,0.0,22,0.08471974843
682,203916,0.848238,-2.796718,-1.047425,DSB+,3,0,0,DIRECT,1.0,0.0,5,0.523856931134
683,204273,0.588946,1.75628,-4.11754,DSB,2,0,0,DIRECT,1.0,0.0,33,0.790364071555
684,204523,3.53761,-0.984708,1.69362,DSB,2,2,1,DIRECT,1.0,0.0,10,0.720657162538
685,205411,-3.76453,-0.0557342,-2.19667,DSB,2,0,0,DIRECT,1.0,0.0,12,0.684175524002
686,205640,-1.22026,0.231047,-3.32465,DSB,2,0,0,DIRECT,1.0,0.0,19,0.949569330071
687,205994,1.89191,0.0157716,3.52093,DSB+,3,0,0,DIRECT,1.0,0.0,14,0.202674338303
688,206208,-1.947376,3.829566,0.323596,DSB+,3,1,1,DIRECT,1.0,0.0,42,0.812550308128
689,206238,1.1797,1.65608,-2.90953,DSB,2,0,0,DIRECT,1.0,0.0,32,0.92466106624
690,206238,1.327252,1.460359,-2.903646,DSB,2,0,0,DIRECT,1.0,0.0,32,0.928919560514
691,206976,1.22754,0.60182,-3.96203,DSB,2,0,0,DIRECT,1.0,0.0,22,0.731563036595
692,207646,-0.745314,-3.73841,0.568222,DSB,2,1,1,DIRECT,1.0,0.0,1,0.465357518614
693,208282,3.11634,1.38677,1.00286,DSB+,3,1,1,DIRECT,1.0,0.0,24,0.86004128738
694,208541,-0.276139,-0.49123,1.20121,DSB,2,0,0,DIRECT,1.0,0.0,13,0.325855820756
695,208541,-1.393623,1.669553,0.999996,DSB,2,0,0,DIRECT,1.0,0.0,26,0.307867155287
696,209618,-1.40927,2.67535,2.69641,DSB,2,2,1,DIRECT,1.0,0.0,31,0.134685223863
697,209945,-0.517949,0.008752,-3.697659,DSB,2,0,0,DIRECT,1.0,0.0,18,0.70482045563
698,210207,-1.71823,-0.592624,3.49487,DSB,2,0,0,DIRECT,1.0,0.0,7,0.133769254056
699,210720,-0.099824,-0.739077,-1.34513,DSB,2,0,0,DIRECT,1.0,0.0,16,0.230473109811
700,211240,2.89963,2.29215,-2.05122,DSB,2,0,0,DIRECT,1.0,0.0,40,0.689837105139
701,212065,0.295911,2.791903,-0.834196,DSB,2,1,1,DIRECT,1.0,0.0,37,0.825318797186
702,212117,2.19862,3.06055,-0.918635,DSB+,3,0,0,DIRECT,1.0,0.0,44,0.324850514463
703,212125,0.0612573,2.62941,2.44203,DSB,2,1,1,DIRECT,1.0,0.0,29,0.636798825986
704,212686,1.02879,1.32044,1.34918,DSB,2,0,0,DIRECT,1.0,0.0,25,0.784088345977
705,212940,1.54815,2.63387,0.695911,DSB,2,0,0,DIRECT,1.0,0.0,37,0.628186640093
706,213812,2.32751,-3.72453,-0.504432,DSB,2,3,1,DIRECT,1.0,0.0,5,0.167493944821
707,214373,3.88303,-1.12347,1.93771,DSB+,3,1,1,DIRECT,1.0,0.0,10,0.302205078961
708,214639,2.455095,1.911426,1.521852,DSB+,3,0,0,MIXED,1.0,0.0,29,0.888844134413
709,214639,2.453845,1.911192,1.519831,DSB,2,0,0,DIRECT,1.0,0.0,29,0.888844319497
710,214642,-0.566813,-2.22225,-2.21154,DSB,2,0,0,DIRECT,1.0,0.0,8,0.298400735952
711,214804,4.20023,-0.908359,-0.626462,DSB,2,1,1,DIRECT,1.0,0.0,21,0.012612804931
712,215073,1.700835,-1.134928,1.379031,DSB,2,0,0,DIRECT,1.0,0.0,10,0.27088991042
713,216027,-2.62776,-0.566731,0.424086,DSB,2,0,0,DIRECT,1.0,0.0,11,0.801006875306
714,216100,1.28619,2.48278,0.84714,DSB,2,1,1,DIRECT,1.0,0.0,31,0.695733320996
715,216150,-0.545969,-2.52184,-1.87089,DSB,2,0,0,DIRECT,1.0,0.0,5,0.773542159829
716,216193,-0.814605,3.71023,0.554911,DSB,2,0,0,DIRECT,1.0,0.0,42,0.776404455237
717,216470,-0.987,2.78914,2.04498,DSB+,4,2,1,DIRECT,1.0,0.0,30,0.9681150128
718,216570,-3.80762,0.811974,-1.33822,DSB+,3,1,1,DIRECT,1.0,0.0,19,0.611051860883
719,216931,0.462928,2.96737,0.464804,DSB,2,0,0,DIRECT,1.0,0.0,39,0.426682602546
720,217082,-3.24559,2.20479,0.696067,DSB,2,0,0,DIRECT,1.0,0.0,28,0.164960983543
721,217779,1.9642,-4.0495,-0.707799,DSB,2,1,1,DIRECT,1.0,0.0,5,0.023463116582
722,218352,0.641996,2.12035,1.99608,DSB,2,1,1,DIRECT,1.0,0.0,29,0.36292782525
723,218761,1.08036,1.01861,-1.05116,DSB,2,0,0,DIRECT,1.0,0.0,23,0.908996865204
724,219056,-1.48635,2.71702,-0.558667,DSB+,3,0,0,DIRECT,1.0,0.0,28,0.978990194778
725,219477,1.43173,2.08991,-0.188675,DSB,2,0,0,DIRECT,1.0,0.0,31,0.907822894773
726,220077,1.345,1.74486,-2.02722,DSB,2,0,0,DIRECT,1.0,0.0,33,0.536326892326
727,220141,-2.25914,-0.0861482,2.90611,DSB,2,1,1,DIRECT,1.0,0.0,7,0.767213956909
728,220549,-0.613323,-0.887587,1.8562,DSB,2,0,0,DIRECT,1.0,0.0,7,0.468822052177
729,221109,-0.283696,0.710027,-0.581831,DSB,2,0,0,DIRECT,1.0,0.0,23,0.266298501771
730,221753,0.391094,-2.49719,-3.33584,DSB+,3,1,1,DIRECT,1.0,0.0,8,0.402641491295
731,222643,0.197819,-1.00811,3.6142,DSB,2,0,0,DIRECT,1.0,0.0,6,0.561697248875
732,222866,2.51592,0.455393,2.19584,DSB+,4,0,0,DIRECT,1.0,0.0,17,0.940258537477
733,223026,0.0494993,-4.15715,-0.149494,DSB,2,0,0,DIRECT,1.0,0.0,1,0.389522108731
734,224030,1.06717,-1.77342,2.18833,DSB,2,1,1,DIRECT,1.0,0.0,6,0.439471667838
735,224847,2.24851,-1.54939,1.36789,DSB,2,1,1,DIRECT,1.0,0.0,10,0.037555620077
736,224847,2.253457,-1.536536,1.372986,DSB,2,0,0,DIRECT,1.0,0.0,10,0.037557036667
737,224950,-0.176175,-0.71432,2.91306,DSB,2,0,0,DIRECT,1.0,0.0,7,0.348732727472
738,224992,1.31112,-2.45059,0.465248,DSB+,3,0,0,DIRECT,1.0,0.0,5,0.407196228978
739,225043,2.61855,0.569794,0.086094,DSB,2,0,0,DIRECT,1.0,0.0,21,0.531375297583
740,225749,-1.298467,-0.927905,-1.443831,DSB,2,0,0,DIRECT,1.0,0.0,12,0.566673332555
741,225819,-1.59315,3.20786,-0.96724,DSB+,3,0,0,DIRECT,1.0,0.0,39,0.036173848813
742,225916,-1.82555,3.648,0.925354,DSB+,4,2,1,DIRECT,1.0,0.0,40,0.021661307559
743,226000,0.7053,-2.0036,4.09086,DSB,2,0,0,DIRECT,1.0,0.0,6,0.116018412058
744,226066,1.51098,1.76264,-1.66137,DSB+,3,0,0,DIRECT,1.0,0.0,33,0.390620140245
745,226477,-3.24004,-0.850944,-1.91007,DSB,2,0,0,DIRECT,1.0,0.0,12,0.129588477225
746,226556,0.520008,2.63615,3.04006,DSB,2,0,0,DIRECT,1.0,0.0,29,0.579882043399
747,227517,-0.550851,0.594158,1.630214,DSB,2,0,0,DIRECT,1.0,0.0,17,0.634734934398
748,228531,2.15369,1.09615,3.08047,DSB,2,0,0,DIRECT,1.0,0.0,24,0.109415732214
749,228623,-2.98559,-0.182873,-2.48956,DSB,2,0,0,DIRECT,1.0,0.0,15,0.583308306277
750,228700,-0.953743,2.99727,0.048774,DSB,2,0,0,DIRECT,1.0,0.0,35,0.112951541056
751,229943,-3.00559,-2.70009,-1.17568,DSB,2,0,0,DIRECT,1.0,0.0,3,0.323265323968
752,230349,0.28156,-0.131127,3.58558,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.015957848955
753,230872,-0.910415,3.55221,-2.7038,DSB+,3,0,0,DIRECT,1.0,0.0,46,0.023305120631
754,230973,-0.442585,-1.86475,2.69941,DSB,2,0,0,DIRECT,1.0,0.0,4,0.323399283518
755,231175,1.35384,3.94315,1.23841,DSB,2,0,0,DIRECT,1.0,0.0,46,0.459214588445
756,231558,-1.0154,1.67249,1.27449,DSB+,3,0,0,DIRECT,1.0,0.0,25,0.810835609275
757,231963,-2.73357,0.981329,3.26158,DSB+,3,0,0,DIRECT,1.0,0.0,20,0.12899150476
758,233368,-0.307576,2.49729,0.0981413,DSB+,3,2,1,DIRECT,1.0,0.0,31,0.794876446924
759,234265,-0.68875,0.259008,-3.80294,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.074697520678
760,234455,1.665456,-3.335035,1.422433,DSB,2,0,0,DIRECT,1.0,0.0,2,0.369772129298
761,234972,-2.31646,0.0960163,2.07937,DSB,2,0,0,DIRECT,1.0,0.0,12,0.254749946215
762,235380,3.27799,-1.34225,0.634568,DSB,2,1,1,DIRECT,1.0,0.0,10,0.395612074969
763,236557,-1.02976,-2.52106,3.04571,DSB,2,0,0,DIRECT,1.0,0.0,2,0.202938693917
764,236689,0.791628,3.04579,2.30405,DSB+,3,0,0,DIRECT,1.0,0.0,38,0.384159977222
765,236694,-1.56269,-3.1724,-2.54991,DSB+,3,0,0,DIRECT,1.0,0.0,3,0.435670716522
766,236979,2.376343,-1.935973,-2.369522,DSB,2,0,0,DIRECT,1.0,0.0,9,0.642202721583
767,238341,-1.28816,2.29173,3.30961,DSB,2,0,0,DIRECT,1.0,0.0,26,0.563245355964
768,238344,0.129922,-3.659074,-1.038896,DSB,2,0,0,DIRECT,1.0,0.0,5,0.03635316962
769,238344,0.18659,-3.61948,-0.687789,DSB,2,0,0,DIRECT,1.0,0.0,5,0.038612979207
770,239350,-0.187855,0.447557,-1.753079,DSB,2,1,1,DIRECT,1.0,0.0,19,0.835412382167
771,239893,3.55573,-0.362889,1.99659,DSB,2,1,1,DIRECT,1.0,0.0,14,0.455299073175
772,239949,0.570471,-0.514746,-1.82428,DSB,2,1,1,DIRECT,1.0,0.0,15,0.645009596942
773,240140,-0.213868,-4.28481,-0.109718,DSB,2,1,1,DIRECT,1.0,0.0,1,0.25964086761
774,240152,0.749684,1.916067,-2.629627,DSB,2,0,0,DIRECT,1.0,0.0,34,0.329225470166
775,240886,3.80136,-0.490304,-2.19713,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.662130100795
776,241157,-0.210185,0.383297,-0.815379,DSB+,3,0,0,DIRECT,1.0,0.0,23,0.043592622809
777,241520,-2.37577,-0.62697,-1.53269,DSB+,3,0,0,DIRECT,1.0,0.0,12,0.550164364217
778,242093,-1.500466,0.423381,-2.99831,DSB,2,0,0,DIRECT,1.0,0.0,19,0.905948418242
779,242295,2.668209,1.304658,-2.324671,DSB,2,0,0,DIRECT,1.0,0.0,32,0.992190996136
780,242424,-1.38677,-2.98158,-1.31046,DSB+,3,0,0,DIRECT,1.0,0.0,3,0.373982454656
781,242461,-0.51514,2.63703,-1.767675,DSB,2,0,0,DIRECT,1.0,0.0,36,0.89731083647
782,242526,-0.795161,-1.33365,4.0005,DSB,2,0,0,DIRECT,1.0,0.0,4,0.238454156038
783,243419,0.450617,-2.62809,-2.00774,DSB+,3,0,0,DIRECT,1.0,0.0,5,0.756247680604
784,243460,0.315791,2.98895,-1.28229,DSB+,3,0,0,DIRECT,1.0,0.0,41,0.466482895445
785,243619,-2.066423,0.997066,-1.38989,DSB,2,1,1,DIRECT,1.0,0.0,27,0.007774837194
786,243987,-1.182868,-1.036116,-3.772806,DSB,2,0,0,DIRECT,1.0,0.0,15,0.185708653455
787,244696,-1.20898,-2.94722,-0.261943,DSB,2,1,1,DIRECT,1.0,0.0,2,0.491633378582
788,244985,0.722913,2.99322,3.24107,DSB,2,3,1,DIRECT,1.0,0.0,38,0.129606057545
789,245189,0.155606,0.79237,1.60796,DSB,2,0,0,DIRECT,1.0,0.0,17,0.963937317443
790,245406,2.21898,-0.996162,1.22082,DSB,2,1,1,DIRECT,1.0,0.0,10,0.318355068797
791,245964,-2.66938,-2.52107,1.18276,DSB+,3,0,0,DIRECT,1.0,0.0,3,0.221130578626
792,246118,-1.2402,3.12739,2.17344,DSB,2,0,0,DIRECT,1.0,0.0,38,0.066477999841
793,246312,3.42652,-1.51507,-0.799239,DSB,2,0,0,DIRECT,1.0,0.0,10,0.525683374858
794,246336,-0.778238,2.56516,0.206704,DSB+,3,0,0,DIRECT,1.0,0.0,31,0.727615467488
795,246469,4.44613,1.13523,-0.55386,DSB,2,0,0,DIRECT,1.0,0.0,30,0.42299074388
796,246558,-1.70817,-1.43837,-1.3096,DSB,2,0,0,DIRECT,1.0,0.0,8,0.707045938712
797,247772,0.591346,0.481868,4.38142,DSB+,3,1,1,DIRECT,1.0,0.0,17,0.058526722072
798,247772,0.583527,0.474438,4.397387,DSB,2,0,0,DIRECT,1.0,0.0,17,0.058517278609
799,247911,-1.86982,1.2514,-1.01449,DSB,2,1,1,DIRECT,1.0,0.0,26,0.12849394368
800,248032,-0.785189,0.523776,1.3768,DSB,2,0,0,DIRECT,1.0,0.0,17,0.631029260787
801,248168,2.51916,1.53375,1.53241,DSB,2,0,0,DIRECT,1.0,0.0,24,0.908104275945
802,248197,-3.45559,2.59453,-1.18713,DSB,2,0,0,DIRECT,1.0,0.0,28,0.740354914398
803,248493,-0.857766,-2.282926,-1.181858,DSB,2,0,0,DIRECT,1.0,0.0,5,0.902747140024
804,248493,-1.990583,-0.826865,-1.767301,DSB,2,0,0,DIRECT,1.0,0.0,12,0.573636468189
805,248676,-2.13439,-2.09695,1.05686,DSB,2,0,0,DIRECT,1.0,0.0,3,0.683641613978
806,248836,-1.74047,0.76501,1.71979,DSB,2,0,0,DIRECT,1.0,0.0,20,0.25517943556
807,248933,-1.30077,-0.0939058,-1.81736,DSB+,3,1,1,DIRECT,1.0,0.0,16,0.895755734056
808,249369,-4.01281,-0.130755,0.0202492,DSB,2,1,1,DIRECT,1.0,0.0,12,0.366619736523
809,249448,0.209917,1.3291,-1.42439,DSB,2,0,0,DIRECT,1.0,0.0,27,0.879218621081
810,250264,3.32283,-2.21545,1.07111,DSB,2,0,0,DIRECT,1.0,0.0,6,0.779052529845
811,250359,-1.29291,-2.52033,2.97183,DSB,2,0,0,DIRECT,1.0,0.0,2,0.200605071054
812,251189,1.67128,2.21347,1.71454,DSB+,3,0,0,DIRECT,1.0,0.0,29,0.842620518545
813,251564,1.02755,0.85656,-3.90276,DSB,2,1,1,DIRECT,1.0,0.0,32,0.603732325168
814,251564,1.02975,0.864795,-3.904725,DSB,2,0,0,DIRECT,1.0,0.0,32,0.603734032616
815,251662,1.918435,0.763751,2.945461,DSB+,4,0,0,DIRECT,1.0,0.0,24,0.059974955624
816,251662,1.918501,0.764868,2.943272,DSB,2,0,0,DIRECT,1.0,0.0,24,0.059975022133
817,252440,1.56106,1.61625,-3.13122,DSB+,3,0,0,DIRECT,1.0,0.0,33,0.864832289351
818,252495,-3.22883,-0.405553,-3.06261,DSB,2,0,0,DIRECT,1.0,0.0,12,0.630120552451
819,252672,-0.659606,-2.122459,-1.847697,DSB,2,0,0,DIRECT,1.0,0.0,8,0.23260137495
820,252767,0.968685,-1.687847,2.403055,DSB,2,0,0,DIRECT,1.0,0.0,6,0.450471367897
821,252933,-2.08962,-2.83191,-0.690595,DSB,2,0,0,DIRECT,1.0,0.0,3,0.331520553521
822,253191,-2.69216,-2.82846,1.61262,DSB,2,0,0,DIRECT,1.0,0.0,1,0.607033183664
823,253703,0.641779,-1.028558,-0.151286,DSB,2,0,0,DIRECT,1.0,0.0,16,0.061614556545
824,253992,-1.48235,3.30712,2.33044,DSB+,4,1,1,DIRECT,1.0,0.0,38,0.062335825419
825,254007,1.70809,-2.19528,2.25639,DSB,2,0,0,DIRECT,1.0,0.0,6,0.247368886131
826,254285,0.964078,-2.62947,0.480638,DSB,2,0,0,DIRECT,1.0,0.0,5,0.404257322822
827,254405,3.84079,-2.15906,0.614773,DSB,2,1,1,DIRECT,1.0,0.0,6,0.954298687219
828,254692,2.012631,-3.522461,0.86936,DSB+,3,0,0,DIRECT,1.0,0.0,2,0.422562375605
829,254859,-0.227006,2.30893,0.587697,DSB,2,0,0,DIRECT,1.0,0.0,30,0.89914024844
830,255130,1.72349,-3.68254,0.758859,DSB,2,0,0,DIRECT,1.0,0.0,2,0.4233442105
831,255600,-0.102017,-3.0237,-1.38805,DSB,2,0,0,DIRECT,1.0,0.0,3,0.554064028015
832,255706,0.577471,-3.70599,-0.787701,DSB,2,2,1,DIRECT,1.0,0.0,5,0.040209296991
833,256027,-2.51789,-3.62346,1.44553,DSB,2,0,0,DIRECT,1.0,0.0,1,0.104272036743
834,256071,-2.54809,-0.549416,-3.47127,DSB,2,0,0,DIRECT,1.0,0.0,15,0.400694134146
835,256367,3.587057,1.650193,-0.969402,DSB,2,1,1,DIRECT,1.0,0.0,36,0.563873276086
836,257385,-0.692206,3.74684,2.23149,DSB,2,0,0,DIRECT,1.0,0.0,40,0.254196023888
